Gender_F_Flag,Gender_M_Flag,Residence_distance_from_store,time_in_store,accompanying_people,family_size,total_purchase_amount,F1,F2,F3,F4
1,0,7,54,5,4,2405,54,2916,25,49
1,0,4,53,4,4,1395,53,2809,16,16
0,1,5,38,3,5,1667,0,1444,9,25
1,0,8,52,1,6,1249,52,2704,1,64
1,0,4,51,1,5,950,51,2601,1,16
0,1,7,37,1,3,1466,0,1369,1,49
1,0,3,53,5,4,1880,53,2809,25,9
1,0,5,52,2,2,1419,52,2704,4,25
1,0,6,52,1,4,1621,52,2704,1,36
1,0,4,54,6,4,1968,54,2916,36,16
1,0,2,52,4,3,1244,52,2704,16,4
1,0,6,54,5,4,1699,54,2916,25,36
1,0,5,54,5,3,2069,54,2916,25,25
1,0,8,53,3,4,2581,53,2809,9,64
0,1,9,38,2,3,1902,0,1444,4,81
1,0,5,54,7,4,2458,54,2916,49,25
0,1,3,37,4,3,1229,0,1369,16,9
1,0,5,54,6,6,2339,54,2916,36,25
1,0,5,50,0,3,1083,50,2500,0,25
0,1,7,39,4,3,1659,0,1521,16,49
1,0,2,51,3,4,1582,51,2601,9,4
0,1,8,38,2,5,1735,0,1444,4,64
1,0,6,52,1,5,1140,52,2704,1,36
1,0,3,52,3,4,1307,52,2704,9,9
1,0,1,49,0,5,939,49,2401,0,1
1,0,4,52,3,4,1655,52,2704,9,16
0,1,4,37,2,5,1202,0,1369,4,16
0,1,3,37,4,3,1567,0,1369,16,9
0,1,4,38,4,4,1696,0,1444,16,16
0,1,6,37,2,6,1158,0,1369,4,36
0,1,6,39,5,5,1896,0,1521,25,36
0,1,6,39,5,4,1881,0,1521,25,36
1,0,5,52,2,6,1459,52,2704,4,25
1,0,5,53,4,4,1838,53,2809,16,25
1,0,7,53,2,3,1684,53,2809,4,49
0,1,3,38,5,2,1511,0,1444,25,9
1,0,4,52,3,5,1550,52,2704,9,16
0,1,2,36,3,3,1251,0,1296,9,4
1,0,5,52,2,5,1466,52,2704,4,25
1,0,8,53,2,4,1571,53,2809,4,64
0,1,8,39,4,5,2063,0,1521,16,64
1,0,3,53,6,6,2124,53,2809,36,9
1,0,6,53,3,3,1601,53,2809,9,36
1,0,3,52,3,2,1458,52,2704,9,9
0,1,7,39,4,3,1714,0,1521,16,49
1,0,6,51,0,3,2038,51,2601,0,36
1,0,4,53,5,4,2146,53,2809,25,16
1,0,5,51,1,5,1473,51,2601,1,25
0,1,2,36,2,4,999,0,1296,4,4
0,1,5,37,2,5,1245,0,1369,4,25
1,0,4,52,3,4,1764,52,2704,9,16
0,1,7,38,3,3,1722,0,1444,9,49
0,1,7,38,2,4,2050,0,1444,4,49
1,0,4,53,4,4,1683,53,2809,16,16
1,0,4,53,5,3,1662,53,2809,25,16
1,0,5,53,3,3,1444,53,2809,9,25
0,1,9,39,4,4,2031,0,1521,16,81
0,1,4,38,4,4,1818,0,1444,16,16
1,0,4,52,3,2,1347,52,2704,9,16
1,0,5,52,2,3,1813,52,2704,4,25
1,0,6,53,4,3,1780,53,2809,16,36
0,1,6,39,6,4,1630,0,1521,36,36
1,0,4,52,2,4,1378,52,2704,4,16
1,0,3,51,2,5,996,51,2601,4,9
1,0,5,53,4,5,1936,53,2809,16,25
1,0,4,50,0,3,1179,50,2500,0,16
1,0,2,52,4,4,1530,52,2704,16,4
1,0,2,51,3,6,886,51,2601,9,4
1,0,1,51,3,6,1069,51,2601,9,1
0,1,3,37,4,2,1245,0,1369,16,9
1,0,4,52,2,4,1384,52,2704,4,16
1,0,5,52,2,3,1615,52,2704,4,25
1,0,3,51,2,3,1374,51,2601,4,9
1,0,8,56,10,3,2762,56,3136,100,64
1,0,4,53,4,3,1165,53,2809,16,16
1,0,5,51,1,3,1409,51,2601,1,25
0,1,5,38,4,6,1299,0,1444,16,25
0,1,9,37,1,4,1748,0,1369,1,81
1,0,2,52,4,3,1231,52,2704,16,4
1,0,4,52,3,4,1769,52,2704,9,16
1,0,1,51,4,5,1215,51,2601,16,1
1,0,5,53,3,5,1254,53,2809,9,25
0,1,2,34,0,5,871,0,1156,0,4
1,0,8,52,1,2,1945,52,2704,1,64
1,0,6,52,1,5,1753,52,2704,1,36
1,0,2,51,3,2,1435,51,2601,9,4
1,0,6,53,3,5,1399,53,2809,9,36
1,0,3,51,2,3,1420,51,2601,4,9
1,0,7,53,3,3,1751,53,2809,9,49
0,1,5,38,3,4,1836,0,1444,9,25
1,0,8,53,3,5,2001,53,2809,9,64
1,0,2,51,2,3,1397,51,2601,4,4
0,1,3,38,6,4,1600,0,1444,36,9
0,1,4,37,3,6,1118,0,1369,9,16
1,0,5,53,4,6,2432,53,2809,16,25
0,1,6,37,1,5,780,0,1369,1,36
0,1,2,36,2,4,1389,0,1296,4,4
1,0,9,55,5,5,2552,55,3025,25,81
0,1,3,37,4,4,1134,0,1369,16,9
0,1,3,38,5,2,1782,0,1444,25,9
1,0,4,52,3,3,1881,52,2704,9,16
1,0,9,54,4,4,2642,54,2916,16,81
1,0,7,54,5,3,2234,54,2916,25,49
0,1,3,37,3,3,1426,0,1369,9,9
1,0,4,52,3,5,1623,52,2704,9,16
1,0,2,52,4,5,1788,52,2704,16,4
1,0,5,53,4,3,1719,53,2809,16,25
0,1,6,37,1,4,1124,0,1369,1,36
1,0,7,53,3,5,1753,53,2809,9,49
1,0,7,53,2,4,1627,53,2809,4,49
0,1,10,39,3,4,1991,0,1521,9,100
1,0,6,52,2,5,1635,52,2704,4,36
1,0,7,54,5,4,2103,54,2916,25,49
1,0,4,52,3,4,1529,52,2704,9,16
1,0,4,53,4,4,1667,53,2809,16,16
0,1,2,35,1,4,841,0,1225,1,4
0,1,5,39,6,3,1495,0,1521,36,25
0,1,5,38,3,3,1280,0,1444,9,25
1,0,5,53,3,6,1968,53,2809,9,25
0,1,4,37,3,4,1183,0,1369,9,16
1,0,4,51,1,4,1173,51,2601,1,16
1,0,6,53,3,3,2279,53,2809,9,36
0,1,6,37,2,5,1320,0,1369,4,36
0,1,4,38,4,4,1399,0,1444,16,16
1,0,4,52,3,5,1436,52,2704,9,16
0,1,3,38,5,5,1619,0,1444,25,9
1,0,1,51,3,2,1480,51,2601,9,1
1,0,10,55,5,3,2625,55,3025,25,100
1,0,4,52,2,6,1399,52,2704,4,16
1,0,4,52,2,1,1582,52,2704,4,16
0,1,2,36,3,4,1261,0,1296,9,4
1,0,3,53,6,4,1816,53,2809,36,9
0,1,4,37,3,4,1535,0,1369,9,16
0,1,6,38,4,5,1570,0,1444,16,36
0,1,2,36,3,4,1245,0,1296,9,4
0,1,7,38,2,4,1408,0,1444,4,49
0,1,3,37,4,3,1580,0,1369,16,9
1,0,7,55,7,2,2754,55,3025,49,49
1,0,4,52,3,3,2115,52,2704,9,16
1,0,8,53,2,4,1588,53,2809,4,64
1,0,3,50,0,4,759,50,2500,0,9
1,0,9,53,2,3,1524,53,2809,4,81
1,0,2,51,3,4,1518,51,2601,9,4
1,0,7,55,8,3,2750,55,3025,64,49
1,0,8,54,4,5,1680,54,2916,16,64
1,0,7,54,4,4,2309,54,2916,16,49
1,0,5,54,5,5,2099,54,2916,25,25
1,0,7,52,1,4,1449,52,2704,1,49
1,0,10,54,4,4,2269,54,2916,16,100
1,0,6,53,4,3,1591,53,2809,16,36
1,0,8,52,1,4,1938,52,2704,1,64
1,0,2,51,2,5,1116,51,2601,4,4
1,0,4,52,2,4,1621,52,2704,4,16
1,0,6,53,3,5,1891,53,2809,9,36
1,0,3,51,1,2,1225,51,2601,1,9
0,1,5,35,0,4,418,0,1225,0,25
1,0,5,54,6,4,2345,54,2916,36,25
1,0,7,54,4,3,1956,54,2916,16,49
1,0,4,53,5,5,2156,53,2809,25,16
0,1,9,39,4,4,1868,0,1521,16,81
1,0,5,53,3,4,1339,53,2809,9,25
1,0,4,52,2,5,1155,52,2704,4,16
0,1,3,38,5,5,1277,0,1444,25,9
1,0,5,51,1,5,1155,51,2601,1,25
0,1,7,38,2,1,1608,0,1444,4,49
1,0,9,55,5,3,2479,55,3025,25,81
1,0,2,51,2,5,845,51,2601,4,4
1,0,5,50,0,5,1363,50,2500,0,25
1,0,4,53,4,3,1500,53,2809,16,16
1,0,1,49,0,3,837,49,2401,0,1
1,0,6,52,1,4,1529,52,2704,1,36
1,0,4,52,3,3,1987,52,2704,9,16
1,0,5,54,5,4,1803,54,2916,25,25
1,0,3,52,4,7,1940,52,2704,16,9
0,1,6,36,0,5,1252,0,1296,0,36
1,0,5,53,3,4,1500,53,2809,9,25
1,0,6,54,5,5,1876,54,2916,25,36
1,0,4,52,2,4,1761,52,2704,4,16
0,1,6,38,4,5,1830,0,1444,16,36
1,0,5,52,2,3,1432,52,2704,4,25
1,0,6,53,4,2,2243,53,2809,16,36
1,0,5,53,3,6,1600,53,2809,9,25
0,1,5,36,1,5,902,0,1296,1,25
1,0,6,53,3,4,1559,53,2809,9,36
0,1,5,37,2,4,1736,0,1369,4,25
1,0,7,53,2,3,1609,53,2809,4,49
1,0,4,52,3,5,1330,52,2704,9,16
0,1,9,40,6,6,2222,0,1600,36,81
1,0,2,51,2,5,1387,51,2601,4,4
1,0,5,54,5,4,1071,54,2916,25,25
0,1,3,38,5,4,1789,0,1444,25,9
1,0,4,52,3,3,1620,52,2704,9,16
1,0,5,52,2,4,1452,52,2704,4,25
1,0,4,51,1,3,1514,51,2601,1,16
0,1,2,36,3,5,1407,0,1296,9,4
1,0,6,53,3,4,1797,53,2809,9,36
1,0,2,52,5,4,1414,52,2704,25,4
1,0,8,53,2,4,2051,53,2809,4,64
1,0,5,53,3,5,1685,53,2809,9,25
1,0,4,52,3,5,1687,52,2704,9,16
1,0,4,52,3,6,1556,52,2704,9,16
1,0,2,51,3,2,973,51,2601,9,4
1,0,6,53,4,4,2051,53,2809,16,36
0,1,5,35,0,4,1237,0,1225,0,25
1,0,8,52,1,4,2165,52,2704,1,64
1,0,4,54,6,5,1731,54,2916,36,16
1,0,6,52,1,3,1820,52,2704,1,36
0,1,3,36,1,5,1011,0,1296,1,9
1,0,9,55,6,4,2434,55,3025,36,81
1,0,6,53,3,4,1999,53,2809,9,36
1,0,6,53,3,5,1946,53,2809,9,36
1,0,3,52,3,6,1282,52,2704,9,9
1,0,2,50,1,3,1218,50,2500,1,4
1,0,4,52,3,2,1354,52,2704,9,16
0,1,6,36,0,4,1217,0,1296,0,36
0,1,8,38,2,5,2138,0,1444,4,64
1,0,2,51,2,3,1014,51,2601,4,4
1,0,3,52,4,1,1693,52,2704,16,9
1,0,3,53,5,5,2231,53,2809,25,9
1,0,4,54,6,5,1948,54,2916,36,16
1,0,3,51,1,3,1449,51,2601,1,9
1,0,4,51,1,3,1154,51,2601,1,16
1,0,6,52,2,4,1351,52,2704,4,36
0,1,5,37,2,4,1252,0,1369,4,25
1,0,2,50,1,4,1000,50,2500,1,4
0,1,5,39,5,2,1710,0,1521,25,25
1,0,9,53,2,4,1923,53,2809,4,81
1,0,7,53,2,5,1662,53,2809,4,49
0,1,5,38,4,4,1684,0,1444,16,25
0,1,4,37,2,3,1088,0,1369,4,16
1,0,4,53,4,4,1711,53,2809,16,16
1,0,7,51,0,3,997,51,2601,0,49
1,0,2,52,4,2,1287,52,2704,16,4
0,1,10,38,2,4,1998,0,1444,4,100
1,0,3,52,4,5,2090,52,2704,16,9
1,0,6,52,2,3,1866,52,2704,4,36
0,1,7,39,5,3,1824,0,1521,25,49
0,1,3,36,2,4,1735,0,1296,4,9
0,1,6,37,2,4,966,0,1369,4,36
1,0,4,52,2,3,1122,52,2704,4,16
1,0,6,53,3,4,2413,53,2809,9,36
1,0,3,51,1,6,1078,51,2601,1,9
1,0,5,54,5,6,1628,54,2916,25,25
1,0,7,51,0,4,1232,51,2601,0,49
1,0,9,51,0,5,1293,51,2601,0,81
1,0,4,53,4,5,1808,53,2809,16,16
1,0,3,53,5,4,1641,53,2809,25,9
1,0,4,52,2,4,1104,52,2704,4,16
0,1,2,36,2,2,977,0,1296,4,4
1,0,6,54,5,5,2426,54,2916,25,36
1,0,4,52,2,3,1296,52,2704,4,16
1,0,4,52,3,5,1416,52,2704,9,16
0,1,2,36,3,4,1153,0,1296,9,4
1,0,7,54,4,5,2371,54,2916,16,49
1,0,6,53,3,4,1756,53,2809,9,36
1,0,9,54,4,3,1992,54,2916,16,81
1,0,6,53,3,4,1556,53,2809,9,36
1,0,4,52,2,4,1573,52,2704,4,16
1,0,7,53,3,5,1810,53,2809,9,49
0,1,3,37,3,5,1347,0,1369,9,9
1,0,4,54,7,3,2284,54,2916,49,16
1,0,5,54,6,4,2216,54,2916,36,25
1,0,3,52,3,4,1332,52,2704,9,9
1,0,4,53,5,3,2249,53,2809,25,16
1,0,3,52,3,2,1035,52,2704,9,9
1,0,8,53,2,5,1910,53,2809,4,64
1,0,2,51,2,4,1146,51,2601,4,4
0,1,4,38,4,5,2162,0,1444,16,16
0,1,6,38,3,4,1814,0,1444,9,36
1,0,3,51,1,3,1252,51,2601,1,9
0,1,5,39,6,4,1894,0,1521,36,25
0,1,7,37,1,6,1709,0,1369,1,49
1,0,7,55,7,6,2560,55,3025,49,49
0,1,6,38,3,4,1979,0,1444,9,36
1,0,1,50,1,4,1265,50,2500,1,1
1,0,1,50,2,5,1178,50,2500,4,1
1,0,3,51,2,5,1350,51,2601,4,9
1,0,4,52,3,4,1824,52,2704,9,16
1,0,10,53,2,5,1546,53,2809,4,100
0,1,5,36,1,3,1181,0,1296,1,25
1,0,4,52,2,6,1274,52,2704,4,16
0,1,8,39,4,3,2247,0,1521,16,64
1,0,10,53,1,5,1685,53,2809,1,100
0,1,7,38,2,5,1697,0,1444,4,49
1,0,3,51,1,5,1148,51,2601,1,9
1,0,3,52,4,4,1842,52,2704,16,9
1,0,12,55,4,4,2355,55,3025,16,144
0,1,5,38,3,3,1182,0,1444,9,25
1,0,0,49,2,2,1448,49,2401,4,0
0,1,6,37,1,3,1316,0,1369,1,36
1,0,4,52,3,4,1178,52,2704,9,16
1,0,3,52,3,5,1528,52,2704,9,9
1,0,7,53,2,2,1368,53,2809,4,49
0,1,8,38,2,5,1741,0,1444,4,64
1,0,4,52,2,5,1225,52,2704,4,16
0,1,4,37,3,4,1613,0,1369,9,16
1,0,6,52,2,4,1911,52,2704,4,36
0,1,4,37,3,3,1335,0,1369,9,16
1,0,4,53,4,3,1852,53,2809,16,16
1,0,5,51,1,4,1532,51,2601,1,25
1,0,3,53,5,5,2255,53,2809,25,9
0,1,1,36,3,4,1123,0,1296,9,1
0,1,2,37,5,4,1495,0,1369,25,4
1,0,3,50,0,4,1472,50,2500,0,9
1,0,9,55,5,5,2172,55,3025,25,81
0,1,7,39,4,2,1645,0,1521,16,49
1,0,5,52,2,2,953,52,2704,4,25
1,0,3,52,4,5,1504,52,2704,16,9
1,0,7,53,2,5,1770,53,2809,4,49
1,0,8,53,2,4,1251,53,2809,4,64
1,0,7,55,6,5,2245,55,3025,36,49
0,1,5,36,1,4,1014,0,1296,1,25
0,1,8,38,3,4,2042,0,1444,9,64
1,0,11,54,2,4,2463,54,2916,4,121
0,1,4,37,3,5,1676,0,1369,9,16
1,0,7,52,1,4,1353,52,2704,1,49
1,0,8,52,1,5,1769,52,2704,1,64
1,0,5,52,2,4,1465,52,2704,4,25
1,0,7,53,3,6,2007,53,2809,9,49
1,0,8,54,4,4,2024,54,2916,16,64
0,1,6,38,4,5,1349,0,1444,16,36
1,0,5,53,3,4,1962,53,2809,9,25
1,0,3,52,3,4,1352,52,2704,9,9
1,0,5,53,3,4,1978,53,2809,9,25
0,1,7,37,1,3,1753,0,1369,1,49
0,1,7,38,3,4,2084,0,1444,9,49
1,0,6,51,0,3,1240,51,2601,0,36
1,0,10,54,4,4,2263,54,2916,16,100
0,1,6,39,5,3,2113,0,1521,25,36
1,0,7,54,4,4,1740,54,2916,16,49
1,0,7,52,1,3,1724,52,2704,1,49
1,0,6,53,4,4,2043,53,2809,16,36
1,0,7,54,4,3,2104,54,2916,16,49
0,1,9,36,0,6,2046,0,1296,0,81
0,1,7,38,2,4,1593,0,1444,4,49
1,0,8,53,3,3,2128,53,2809,9,64
1,0,4,52,2,3,1481,52,2704,4,16
1,0,2,52,4,4,1587,52,2704,16,4
1,0,1,51,3,3,1252,51,2601,9,1
1,0,3,54,7,4,1796,54,2916,49,9
1,0,7,53,3,4,1602,53,2809,9,49
1,0,5,51,1,5,1183,51,2601,1,25
1,0,5,52,2,4,1193,52,2704,4,25
1,0,4,51,1,5,1375,51,2601,1,16
1,0,5,53,3,5,1389,53,2809,9,25
1,0,8,51,0,4,1788,51,2601,0,64
1,0,1,51,3,5,1501,51,2601,9,1
1,0,5,51,1,6,1032,51,2601,1,25
0,1,7,39,4,4,1700,0,1521,16,49
1,0,5,51,1,3,1068,51,2601,1,25
1,0,7,54,4,4,1732,54,2916,16,49
1,0,6,53,4,3,1950,53,2809,16,36
1,0,5,53,4,4,1380,53,2809,16,25
1,0,7,54,5,6,2057,54,2916,25,49
1,0,9,52,1,5,1898,52,2704,1,81
1,0,10,54,3,3,2158,54,2916,9,100
1,0,7,54,4,4,1589,54,2916,16,49
1,0,5,51,1,5,1136,51,2601,1,25
1,0,5,51,1,5,777,51,2601,1,25
1,0,6,53,4,5,2131,53,2809,16,36
1,0,6,54,5,6,1565,54,2916,25,36
0,1,4,38,4,3,1474,0,1444,16,16
0,1,3,36,1,4,1307,0,1296,1,9
1,0,5,51,1,5,781,51,2601,1,25
1,0,1,50,2,4,1115,50,2500,4,1
0,1,7,38,2,4,1340,0,1444,4,49
0,1,6,39,5,5,2112,0,1521,25,36
1,0,7,53,3,3,1439,53,2809,9,49
0,1,3,37,3,2,907,0,1369,9,9
1,0,6,53,3,5,1463,53,2809,9,36
1,0,4,53,4,3,1396,53,2809,16,16
1,0,4,52,3,4,1554,52,2704,9,16
1,0,0,49,3,4,1469,49,2401,9,0
0,1,3,37,4,4,1841,0,1369,16,9
0,1,2,35,1,4,983,0,1225,1,4
1,0,4,52,3,3,1548,52,2704,9,16
0,1,7,40,6,3,2149,0,1600,36,49
1,0,8,54,4,5,1882,54,2916,16,64
1,0,2,52,5,6,1472,52,2704,25,4
1,0,6,53,4,5,1866,53,2809,16,36
0,1,3,36,2,5,961,0,1296,4,9
0,1,5,38,3,4,1308,0,1444,9,25
1,0,8,52,1,3,1700,52,2704,1,64
0,1,4,37,3,4,1443,0,1369,9,16
1,0,1,50,2,5,1151,50,2500,4,1
1,0,5,52,2,4,1188,52,2704,4,25
1,0,1,52,5,3,1948,52,2704,25,1
1,0,3,51,2,4,1232,51,2601,4,9
1,0,5,54,5,5,2361,54,2916,25,25
1,0,6,52,2,4,1427,52,2704,4,36
1,0,7,53,3,6,2163,53,2809,9,49
1,0,3,51,2,4,1107,51,2601,4,9
1,0,4,52,2,5,1649,52,2704,4,16
1,0,8,51,0,3,1424,51,2601,0,64
0,1,4,37,2,5,1520,0,1369,4,16
1,0,7,53,3,4,1896,53,2809,9,49
0,1,2,35,1,4,1316,0,1225,1,4
1,0,5,54,6,4,2232,54,2916,36,25
0,1,5,38,3,4,1309,0,1444,9,25
1,0,3,51,2,4,1456,51,2601,4,9
1,0,9,55,5,6,2511,55,3025,25,81
0,1,5,36,1,5,766,0,1296,1,25
0,1,5,36,1,3,1285,0,1296,1,25
0,1,3,36,1,3,1202,0,1296,1,9
1,0,3,51,1,3,905,51,2601,1,9
1,0,8,54,5,2,2077,54,2916,25,64
1,0,2,52,4,4,1518,52,2704,16,4
0,1,3,38,5,5,1678,0,1444,25,9
0,1,1,35,1,2,679,0,1225,1,1
1,0,4,53,5,3,2013,53,2809,25,16
1,0,4,51,1,4,1238,51,2601,1,16
1,0,5,54,5,2,1702,54,2916,25,25
0,1,9,38,2,4,1543,0,1444,4,81
0,1,3,36,1,5,728,0,1296,1,9
1,0,7,53,3,4,1631,53,2809,9,49
1,0,2,51,2,5,1204,51,2601,4,4
1,0,6,53,3,4,1840,53,2809,9,36
1,0,8,56,8,5,2991,56,3136,64,64
1,0,4,52,2,5,1145,52,2704,4,16
1,0,3,51,2,4,1156,51,2601,4,9
0,1,1,37,5,4,1565,0,1369,25,1
1,0,3,51,2,5,1567,51,2601,4,9
1,0,5,53,3,4,1151,53,2809,9,25
0,1,5,36,1,4,1035,0,1296,1,25
0,1,5,38,3,4,1733,0,1444,9,25
1,0,4,53,4,3,1965,53,2809,16,16
0,1,3,36,2,4,1378,0,1296,4,9
0,1,5,38,3,5,1331,0,1444,9,25
1,0,4,54,7,7,2331,54,2916,49,16
1,0,2,52,5,6,1908,52,2704,25,4
1,0,1,49,0,4,1102,49,2401,0,1
1,0,3,51,2,6,1073,51,2601,4,9
1,0,4,54,6,4,1649,54,2916,36,16
0,1,10,37,0,3,1433,0,1369,0,100
1,0,4,52,3,5,1629,52,2704,9,16
1,0,6,54,6,4,1900,54,2916,36,36
1,0,2,51,2,5,1780,51,2601,4,4
0,1,7,38,2,4,1552,0,1444,4,49
1,0,3,51,2,5,926,51,2601,4,9
0,1,4,36,1,4,924,0,1296,1,16
0,1,7,39,4,3,1740,0,1521,16,49
0,1,4,38,4,5,1160,0,1444,16,16
0,1,6,38,3,6,1602,0,1444,9,36
1,0,9,52,1,4,2055,52,2704,1,81
0,1,5,39,7,4,2058,0,1521,49,25
1,0,6,52,1,2,1319,52,2704,1,36
0,1,7,40,6,5,2404,0,1600,36,49
0,1,2,36,3,4,1390,0,1296,9,4
1,0,5,52,2,5,1233,52,2704,4,25
1,0,4,53,4,3,1917,53,2809,16,16
1,0,5,53,4,1,1202,53,2809,16,25
0,1,8,38,3,4,1882,0,1444,9,64
1,0,8,54,4,3,2003,54,2916,16,64
1,0,3,51,2,3,1528,51,2601,4,9
1,0,5,52,2,4,1243,52,2704,4,25
0,1,3,36,1,3,1208,0,1296,1,9
1,0,7,53,2,3,1789,53,2809,4,49
1,0,5,52,2,4,1954,52,2704,4,25
1,0,6,51,0,4,1206,51,2601,0,36
1,0,6,51,0,5,1334,51,2601,0,36
1,0,4,51,1,2,1269,51,2601,1,16
1,0,5,52,2,6,1192,52,2704,4,25
0,1,4,39,6,3,1952,0,1521,36,16
1,0,5,50,0,4,1517,50,2500,0,25
0,1,4,35,0,2,1029,0,1225,0,16
0,1,4,36,1,4,1117,0,1296,1,16
1,0,5,54,5,3,2146,54,2916,25,25
1,0,6,54,6,3,2035,54,2916,36,36
1,0,5,53,4,4,2150,53,2809,16,25
1,0,3,52,4,5,1283,52,2704,16,9
0,1,4,38,4,4,1513,0,1444,16,16
1,0,5,53,4,5,2201,53,2809,16,25
1,0,3,51,1,5,899,51,2601,1,9
1,0,1,53,7,4,1499,53,2809,49,1
0,1,9,40,5,3,2215,0,1600,25,81
0,1,1,36,4,4,871,0,1296,16,1
0,1,5,39,5,4,2090,0,1521,25,25
1,0,7,53,2,3,1507,53,2809,4,49
1,0,6,52,2,4,1515,52,2704,4,36
1,0,5,53,4,3,1486,53,2809,16,25
1,0,4,52,3,4,1380,52,2704,9,16
1,0,6,53,3,3,1894,53,2809,9,36
1,0,6,53,3,3,1694,53,2809,9,36
0,1,2,34,0,5,855,0,1156,0,4
0,1,10,38,1,5,1444,0,1444,1,100
1,0,10,55,5,4,2030,55,3025,25,100
1,0,10,53,2,5,1602,53,2809,4,100
1,0,3,52,3,5,783,52,2704,9,9
1,0,3,52,4,4,1321,52,2704,16,9
1,0,7,52,1,6,1520,52,2704,1,49
1,0,4,53,5,5,1829,53,2809,25,16
0,1,6,38,3,5,1881,0,1444,9,36
0,1,5,37,2,4,1447,0,1369,4,25
0,1,3,36,2,4,1608,0,1296,4,9
0,1,9,40,6,3,2267,0,1600,36,81
1,0,2,51,3,5,1482,51,2601,9,4
0,1,5,38,3,4,1371,0,1444,9,25
0,1,4,36,1,3,1200,0,1296,1,16
1,0,3,51,1,1,991,51,2601,1,9
1,0,1,51,4,4,1781,51,2601,16,1
0,1,6,37,2,7,1302,0,1369,4,36
0,1,5,39,7,5,1980,0,1521,49,25
0,1,6,38,3,2,1960,0,1444,9,36
1,0,6,54,6,4,2126,54,2916,36,36
1,0,6,55,8,5,2679,55,3025,64,36
1,0,5,51,1,6,1233,51,2601,1,25
1,0,6,52,1,2,1248,52,2704,1,36
1,0,3,53,5,3,2136,53,2809,25,9
0,1,2,38,6,4,1297,0,1444,36,4
1,0,7,53,2,6,1602,53,2809,4,49
1,0,4,53,4,6,1768,53,2809,16,16
0,1,7,38,3,4,1626,0,1444,9,49
1,0,7,53,3,5,1738,53,2809,9,49
1,0,3,52,3,4,1756,52,2704,9,9
1,0,10,55,6,4,2914,55,3025,36,100
1,0,3,51,2,4,1305,51,2601,4,9
1,0,5,53,3,2,1505,53,2809,9,25
0,1,2,35,1,5,752,0,1225,1,4
1,0,4,53,5,5,1694,53,2809,25,16
1,0,6,52,2,2,1360,52,2704,4,36
1,0,5,50,0,4,1019,50,2500,0,25
1,0,3,51,2,3,1399,51,2601,4,9
1,0,3,51,1,4,1121,51,2601,1,9
1,0,4,53,4,4,1518,53,2809,16,16
0,1,3,36,1,5,274,0,1296,1,9
1,0,5,53,3,5,2010,53,2809,9,25
0,1,6,37,2,4,1575,0,1369,4,36
1,0,6,53,3,4,1930,53,2809,9,36
1,0,8,55,6,4,2716,55,3025,36,64
1,0,4,52,3,4,1395,52,2704,9,16
1,0,6,53,3,4,1980,53,2809,9,36
1,0,3,53,5,4,1775,53,2809,25,9
1,0,4,54,6,6,1668,54,2916,36,16
1,0,7,53,3,5,1910,53,2809,9,49
1,0,4,53,4,4,1685,53,2809,16,16
1,0,6,52,2,4,1719,52,2704,4,36
1,0,6,53,4,4,1643,53,2809,16,36
1,0,7,51,0,3,1734,51,2601,0,49
1,0,2,50,1,4,1152,50,2500,1,4
0,1,8,36,0,4,1301,0,1296,0,64
1,0,1,50,2,3,938,50,2500,4,1
1,0,7,53,3,3,1647,53,2809,9,49
0,1,3,38,5,3,1340,0,1444,25,9
1,0,6,52,1,4,730,52,2704,1,36
1,0,3,51,2,5,1527,51,2601,4,9
1,0,5,50,0,5,874,50,2500,0,25
1,0,13,55,4,5,2355,55,3025,16,169
0,1,4,38,4,4,2010,0,1444,16,16
1,0,6,52,2,5,1628,52,2704,4,36
0,1,6,38,4,5,1817,0,1444,16,36
0,1,3,39,7,3,1793,0,1521,49,9
0,1,5,39,7,3,1822,0,1521,49,25
1,0,8,53,2,4,1575,53,2809,4,64
1,0,3,51,1,2,1083,51,2601,1,9
1,0,7,53,2,4,1496,53,2809,4,49
0,1,8,39,4,4,1994,0,1521,16,64
1,0,6,52,1,4,1036,52,2704,1,36
1,0,6,52,1,4,1448,52,2704,1,36
1,0,6,52,1,6,1322,52,2704,1,36
1,0,6,52,1,3,1392,52,2704,1,36
1,0,3,54,8,5,2146,54,2916,64,9
1,0,4,52,3,3,1471,52,2704,9,16
1,0,12,56,6,5,2709,56,3136,36,144
1,0,8,54,5,6,2154,54,2916,25,64
0,1,5,38,4,3,1916,0,1444,16,25
1,0,5,52,2,4,1394,52,2704,4,25
1,0,4,51,1,2,956,51,2601,1,16
0,1,5,37,2,5,1141,0,1369,4,25
1,0,4,53,4,6,1762,53,2809,16,16
1,0,5,53,4,5,1713,53,2809,16,25
1,0,5,54,5,4,1894,54,2916,25,25
1,0,6,52,2,4,1571,52,2704,4,36
1,0,6,52,1,5,1399,52,2704,1,36
0,1,2,36,2,4,954,0,1296,4,4
1,0,4,53,5,5,1920,53,2809,25,16
1,0,4,52,2,4,1293,52,2704,4,16
1,0,5,54,5,5,1879,54,2916,25,25
1,0,0,48,1,3,953,48,2304,1,0
1,0,4,52,2,4,1353,52,2704,4,16
1,0,5,50,0,2,1199,50,2500,0,25
1,0,3,55,10,5,2431,55,3025,100,9
1,0,3,52,4,4,1901,52,2704,16,9
